Date,Time,Courbes.CMdebit,Courbes.CCDebitD,Courbes.CMPression,Courbes.CMVolConsomme
2023/02/08,14:27:29,8.0092,8.0000,27.14,19.787
2023/02/08,14:27:31,7.9903,8.0000,27.13,20.026
2023/02/08,14:27:33,7.9856,8.0000,27.09,20.325
2023/02/08,14:27:35,7.9985,8.0000,27.17,20.591
2023/02/08,14:27:37,7.9638,8.0000,27.20,20.830
2023/02/08,14:27:39,8.0155,8.0000,27.25,21.091
2023/02/08,14:27:41,7.9768,8.0000,27.22,21.359
2023/02/08,14:27:43,8.0003,8.0000,27.24,21.658
2023/02/08,14:27:45,8.0134,8.0000,27.26,21.891
2023/02/08,14:27:47,7.9787,8.0000,27.29,22.189
2023/02/08,14:27:49,7.9905,8.0000,27.30,22.457
2023/02/08,14:27:51,7.9948,8.0000,27.27,22.687
2023/02/08,14:27:53,7.9836,8.0000,27.30,22.986
2023/02/08,14:27:55,8.0426,8.0000,27.32,23.253
2023/02/08,14:27:57,8.0213,8.0000,27.32,23.521
2023/02/08,14:27:59,7.9971,8.0000,27.32,23.789
2023/02/08,14:28:01,8.0446,8.0000,27.33,24.051
2023/02/08,14:28:03,8.0617,8.0000,27.35,24.319
2023/02/08,14:28:05,8.0348,8.0000,27.35,24.551
2023/02/08,14:28:07,8.0069,8.0000,27.35,24.847
2023/02/08,14:28:09,7.9844,8.0000,27.38,25.115
2023/02/08,14:28:11,8.0461,8.0000,27.37,25.377
2023/02/08,14:28:13,7.9283,8.0000,27.49,25.642
2023/02/08,14:28:15,8.0305,8.0000,27.55,25.910
2023/02/08,14:28:17,8.0374,8.0000,27.65,26.173
2023/02/08,14:28:19,7.9802,8.0000,27.67,26.442
2023/02/08,14:28:21,7.9810,8.0000,27.83,26.707
2023/02/08,14:28:23,7.9224,8.0000,28.04,26.977
2023/02/08,14:28:25,8.0353,8.0000,28.11,27.242
2023/02/08,14:28:27,8.0443,8.0000,28.10,27.514
2023/02/08,14:28:29,8.0112,8.0000,28.17,27.779
2023/02/08,14:28:31,7.9808,8.0000,28.40,28.043
2023/02/08,14:28:33,7.9466,8.0000,28.44,28.311
2023/02/08,14:28:35,8.0254,8.0000,28.47,28.573
2023/02/08,14:28:37,7.9246,8.0000,28.47,28.838
2023/02/08,14:28:39,7.9646,8.0000,28.47,29.103
2023/02/08,14:28:41,7.9862,8.0000,28.47,29.362
2023/02/08,14:28:43,8.0307,8.0000,28.48,29.627
2023/02/08,14:28:45,8.0120,8.0000,28.53,29.923
2023/02/08,14:28:47,8.0583,8.0000,28.56,30.189
2023/02/08,14:28:49,7.9960,8.0000,28.56,30.426
2023/02/08,14:28:51,7.9928,8.0000,28.79,30.721
2023/02/08,14:28:53,8.0243,8.0000,29.16,30.990
2023/02/08,14:28:55,8.0518,8.0000,29.18,31.227
2023/02/08,14:28:57,8.0311,8.0000,29.49,31.494
2023/02/08,14:28:59,8.0033,8.0000,29.51,31.759
2023/02/08,14:29:01,7.9758,8.0000,29.57,32.061
2023/02/08,14:29:03,7.9539,8.0000,29.66,32.291
2023/02/08,14:29:05,7.9764,8.0000,29.73,32.561
2023/02/08,14:29:07,8.0065,8.0000,30.09,32.825
2023/02/08,14:29:09,7.9885,8.0000,30.32,33.130
2023/02/08,14:29:11,8.0137,8.0000,30.56,33.391
2023/02/08,14:29:13,0.0000,8.0000,30.67,33.479
2023/02/08,14:29:15,0.0000,8.0000,30.63,33.479
2023/02/08,14:29:17,0.0000,8.0000,30.66,33.479
2023/02/08,14:29:19,0.0000,8.0000,30.63,33.479
2023/02/08,14:29:21,0.0000,8.0000,30.60,33.479
2023/02/08,14:29:23,0.0000,8.0000,30.63,33.479
2023/02/08,14:29:25,0.0000,8.0000,30.66,33.479
2023/02/08,14:29:27,0.0000,8.0000,30.65,33.479
2023/02/08,14:29:29,0.0000,8.0000,30.70,33.479
2023/02/08,14:29:31,0.0000,8.0000,30.62,33.479
2023/02/08,14:29:33,0.0000,8.0000,30.57,33.479
2023/02/08,14:29:35,0.0000,8.0000,30.67,33.479
2023/02/08,14:29:37,0.0000,8.0000,30.66,33.479
2023/02/08,14:29:39,0.0000,8.0000,30.65,33.479
2023/02/08,14:29:41,0.0000,8.0000,30.61,33.479
2023/02/08,14:29:43,0.0000,8.0000,30.65,33.479
2023/02/08,14:29:45,0.0000,8.0000,30.67,33.479
2023/02/08,14:29:47,0.0000,8.0000,30.62,33.479
2023/02/08,14:29:49,0.0000,8.0000,30.64,33.479
2023/02/08,14:29:51,0.0000,8.0000,30.69,33.479
2023/02/08,14:29:53,0.0000,8.0000,30.56,33.479
2023/02/08,14:29:55,0.0000,8.0000,30.68,33.479
2023/02/08,14:29:57,0.0000,8.0000,30.69,33.479
2023/02/08,14:29:59,0.0000,8.0000,30.61,33.479
2023/02/08,14:30:01,0.0000,8.0000,30.72,33.479
2023/02/08,14:30:03,0.0000,8.0000,30.59,33.479
2023/02/08,14:30:05,0.0000,8.0000,30.65,33.479
2023/02/08,14:30:07,0.0000,8.0000,30.48,33.479
2023/02/08,14:30:09,0.0000,8.0000,30.55,33.479
2023/02/08,14:30:11,0.0000,8.0000,30.66,33.479
2023/02/08,14:30:13,0.0000,8.0000,30.55,33.479
2023/02/08,14:30:15,0.0000,8.0000,30.69,33.479
2023/02/08,14:30:17,0.0000,8.0000,30.71,33.479
2023/02/08,14:30:19,0.0000,8.0000,30.64,33.479
2023/02/08,14:30:21,0.0000,8.0000,30.66,33.479
2023/02/08,14:30:23,0.0000,8.0000,30.68,33.479
2023/02/08,14:30:25,0.0000,8.0000,30.69,33.479
2023/02/08,14:30:27,0.0000,8.0000,30.64,33.479
2023/02/08,14:30:29,0.0000,8.0000,30.64,33.479
2023/02/08,14:30:31,0.0000,8.0000,30.72,33.479
2023/02/08,14:30:33,0.0000,8.0000,30.73,33.479
2023/02/08,14:30:35,0.0000,8.0000,30.72,33.479
2023/02/08,14:30:37,0.0000,8.0000,30.71,33.479
2023/02/08,14:30:39,0.0000,0.1000,30.66,33.479
2023/02/08,14:30:41,0.0000,0.1000,30.71,33.479
2023/02/08,14:30:43,0.0000,0.1000,30.70,33.479
2023/02/08,14:30:45,0.0000,0.1000,30.69,33.479
2023/02/08,14:30:47,0.0981,0.1000,30.70,33.482
2023/02/08,14:30:49,0.1026,0.1000,30.74,33.485
2023/02/08,14:30:51,0.0905,0.1000,30.70,33.488
2023/02/08,14:30:53,0.1043,0.1000,30.72,33.492
2023/02/08,14:30:55,0.1054,0.1000,30.71,33.495
2023/02/08,14:30:57,0.1073,0.1000,30.70,33.499
2023/02/08,14:30:59,0.0946,0.1000,30.69,33.502
2023/02/08,14:31:01,0.0874,0.1000,30.74,33.505
2023/02/08,14:31:03,0.1071,0.1000,30.73,33.508
2023/02/08,14:31:05,0.0988,0.1000,30.66,33.512
2023/02/08,14:31:07,0.1071,0.1000,30.50,33.515
2023/02/08,14:31:09,0.0925,0.1000,30.52,33.519
2023/02/08,14:31:11,0.1029,0.1000,30.54,33.522
2023/02/08,14:31:13,0.1063,0.1000,30.42,33.525
2023/02/08,14:31:15,0.0892,0.1000,30.49,33.528
2023/02/08,14:31:17,0.0986,0.1000,30.46,33.532
2023/02/08,14:31:19,0.0000,0.1000,30.30,33.533
2023/02/08,14:31:21,0.0000,0.1000,30.31,33.533
2023/02/08,14:31:23,0.0000,0.1000,30.26,33.533
2023/02/08,14:31:25,0.0000,0.1000,26.59,33.533
2023/02/08,14:31:27,0.0000,0.1000,26.15,33.533
2023/02/08,14:31:29,0.0000,0.1000,26.14,33.533
2023/02/08,14:31:31,0.0000,0.1000,26.14,33.533
2023/02/08,14:31:33,0.0000,0.1000,26.15,33.533
2023/02/08,14:31:35,0.0000,0.1000,26.15,33.533
2023/02/08,14:31:37,0.0000,0.1000,26.15,33.533
2023/02/08,14:31:39,0.0000,0.1000,26.15,33.533
2023/02/08,14:31:41,0.0000,0.1000,26.98,33.533
2023/02/08,14:31:43,0.0000,0.1000,27.09,33.533
2023/02/08,14:31:45,0.0000,0.1000,27.01,33.533
2023/02/08,14:31:47,0.0000,0.1000,27.10,33.533
2023/02/08,14:31:49,0.0000,0.1000,27.17,33.533
2023/02/08,14:31:51,0.0000,0.1000,26.84,33.533
2023/02/08,14:31:53,0.0878,0.1000,27.12,33.535
2023/02/08,14:31:55,0.1136,0.1000,27.04,33.538
2023/02/08,14:31:57,0.0972,0.1000,27.16,33.542
2023/02/08,14:31:59,0.9782,1.0000,26.99,33.559
2023/02/08,14:32:01,0.9742,1.0000,26.95,33.591
2023/02/08,14:32:03,1.0280,1.0000,27.10,33.628
2023/02/08,14:32:05,0.9664,1.0000,27.09,33.661
2023/02/08,14:32:07,1.0049,1.0000,27.14,33.693
2023/02/08,14:32:09,1.0104,1.0000,27.14,33.726
2023/02/08,14:32:11,1.0046,1.0000,27.02,33.759
2023/02/08,14:32:13,1.0269,1.0000,27.19,33.792
2023/02/08,14:32:15,1.0072,1.0000,27.18,33.828
2023/02/08,14:32:17,1.0045,1.0000,27.14,33.861
2023/02/08,14:32:19,1.0286,1.0000,27.19,33.890
2023/02/08,14:32:21,1.0120,1.0000,27.16,33.927
2023/02/08,14:32:23,0.9631,1.0000,27.22,33.960
2023/02/08,14:32:25,1.0280,1.0000,27.23,33.993
2023/02/08,14:32:27,0.9952,1.0000,27.24,34.026
2023/02/08,14:32:29,1.0024,1.0000,27.15,34.059
2023/02/08,14:32:31,0.9717,1.0000,27.21,34.092
2023/02/08,14:32:33,0.9877,1.0000,27.21,34.128
2023/02/08,14:32:35,1.0235,1.0000,27.23,34.161
2023/02/08,14:32:37,1.0175,1.0000,27.26,34.194
2023/02/08,14:32:39,0.9858,1.0000,27.25,34.226
2023/02/08,14:32:41,1.0188,1.0000,27.27,34.259
2023/02/08,14:32:43,0.9662,1.0000,27.24,34.292
2023/02/08,14:32:45,0.9798,1.0000,27.26,34.325
2023/02/08,14:32:47,1.0179,1.0000,27.29,34.361
2023/02/08,14:32:49,0.9965,1.0000,27.27,34.393
2023/02/08,14:32:51,1.0131,1.0000,27.29,34.428
2023/02/08,14:32:53,0.9827,1.0000,27.30,34.461
2023/02/08,14:32:55,0.9756,1.0000,27.25,34.493
2023/02/08,14:32:57,0.9839,1.0000,27.29,34.528
2023/02/08,14:32:59,1.0137,1.0000,27.27,34.560
2023/02/08,14:33:01,0.9919,1.0000,27.29,34.593
2023/02/08,14:33:03,1.0258,1.0000,27.24,34.628
2023/02/08,14:33:05,1.0182,1.0000,27.31,34.661
2023/02/08,14:33:07,1.0313,1.0000,27.29,34.693
2023/02/08,14:33:09,1.0093,1.0000,27.32,34.728
2023/02/08,14:33:11,1.0139,1.0000,27.32,34.760
2023/02/08,14:33:13,0.9644,1.0000,27.30,34.793
2023/02/08,14:33:15,1.0355,1.0000,27.33,34.828
2023/02/08,14:33:17,1.0334,1.0000,27.31,34.860
2023/02/08,14:33:19,1.0090,1.0000,27.32,34.892
2023/02/08,14:33:21,0.9662,1.0000,27.33,34.927
2023/02/08,14:33:23,0.9969,1.0000,27.33,34.959
2023/02/08,14:33:25,0.9943,1.0000,27.32,34.994
2023/02/08,14:33:27,1.0276,1.0000,27.33,35.026
2023/02/08,14:33:29,1.0053,1.0000,27.32,35.058
2023/02/08,14:33:31,1.0132,1.0000,27.33,35.094
2023/02/08,14:33:33,1.0293,1.0000,27.34,35.127
2023/02/08,14:33:35,0.9570,1.0000,27.34,35.159
2023/02/08,14:33:37,0.9529,1.0000,27.34,35.192
2023/02/08,14:33:39,0.9938,1.0000,27.34,35.224
2023/02/08,14:33:41,1.0204,1.0000,27.35,35.261
2023/02/08,14:33:43,0.9550,1.0000,27.33,35.294
2023/02/08,14:33:45,1.0244,1.0000,27.34,35.326
2023/02/08,14:33:47,1.0126,1.0000,27.36,35.363
2023/02/08,14:33:49,0.9815,1.0000,27.35,35.392
2023/02/08,14:33:51,0.9880,1.0000,26.15,35.424
2023/02/08,14:33:53,0.9772,1.0000,26.15,35.461
2023/02/08,14:33:55,0.9870,1.0000,26.14,35.493
2023/02/08,14:33:57,1.0345,1.0000,26.13,35.526
2023/02/08,14:33:59,0.9951,1.0000,26.15,35.558
2023/02/08,14:34:01,0.0000,1.0000,26.14,35.573
2023/02/08,14:34:03,0.0000,1.0000,26.15,35.430
2023/02/08,14:34:05,0.0000,1.0000,26.05,34.976
2023/02/08,14:34:07,0.0000,1.0000,26.12,34.515
2023/02/08,14:34:09,0.0000,1.0000,26.05,34.061
2023/02/08,14:34:11,0.0000,1.0000,26.00,33.592
2023/02/08,14:34:13,0.0000,1.0000,25.90,33.135
2023/02/08,14:34:15,0.0000,1.0000,25.92,32.684
2023/02/08,14:34:17,0.0000,1.0000,25.92,32.221
2023/02/08,14:34:19,0.0000,1.0000,25.65,31.762
2023/02/08,14:34:21,0.0000,1.0000,25.59,31.302
2023/02/08,14:34:23,0.0000,1.0000,25.62,30.891
2023/02/08,14:34:25,0.0000,1.0000,25.56,30.433
2023/02/08,14:34:27,0.0000,1.0000,25.65,29.967
2023/02/08,14:34:29,0.0000,1.0000,25.71,29.468
2023/02/08,14:34:31,0.0000,1.0000,25.53,29.051
2023/02/08,14:34:33,0.0000,1.0000,25.64,28.585
2023/02/08,14:34:35,0.0000,1.0000,25.29,28.131
2023/02/08,14:34:37,0.0000,1.0000,25.16,27.673
2023/02/08,14:34:39,0.0000,1.0000,25.09,27.208
2023/02/08,14:34:41,0.0000,1.0000,25.30,26.754
2023/02/08,14:34:43,0.0000,1.0000,25.29,26.293
2023/02/08,14:34:45,0.0000,1.0000,25.13,25.832
2023/02/08,14:34:47,0.0000,1.0000,25.09,25.374
2023/02/08,14:34:49,0.0000,1.0000,25.09,24.920
2023/02/08,14:34:51,0.0000,1.0000,25.34,24.462
2023/02/08,14:34:53,0.0000,1.0000,25.10,24.051
2023/02/08,14:34:55,0.0000,1.0000,25.19,23.597
2023/02/08,14:34:57,0.0000,1.0000,25.12,23.089
2023/02/08,14:34:59,0.0000,1.0000,25.14,22.635
2023/02/08,14:35:01,0.0000,1.0000,25.16,22.217
2023/02/08,14:35:03,0.0000,1.0000,25.06,21.750
2023/02/08,14:35:05,0.0000,1.0000,25.06,21.289
2023/02/08,14:35:07,0.0000,1.0000,25.08,20.828
2023/02/08,14:35:09,0.0000,1.0000,25.30,20.370
2023/02/08,14:35:11,0.0000,1.0000,25.11,19.911
2023/02/08,14:35:13,0.0000,1.0000,25.05,19.453
2023/02/08,14:35:15,0.0000,1.0000,25.07,18.999
2023/02/08,14:35:17,0.0000,1.0000,25.10,18.534
2023/02/08,14:35:19,0.0000,1.0000,25.08,18.075
2023/02/08,14:35:21,0.0000,1.0000,25.02,17.660
2023/02/08,14:35:23,0.0000,1.0000,25.04,17.188
2023/02/08,14:35:25,0.0000,1.0000,25.07,16.696
2023/02/08,14:35:27,0.0000,1.0000,25.07,16.287
2023/02/08,14:35:29,0.0000,1.0000,25.05,15.827
2023/02/08,14:35:31,0.0000,1.0000,25.08,15.370
2023/02/08,14:35:33,0.0000,1.0000,25.06,14.914
2023/02/08,14:35:35,0.0000,1.0000,25.07,14.458
2023/02/08,14:35:37,0.0000,1.0000,25.04,14.004
2023/02/08,14:35:39,0.0000,1.0000,25.05,13.511
2023/02/08,14:35:41,0.0000,1.0000,25.05,13.051
2023/02/08,14:35:43,0.0000,1.0000,25.03,12.640
2023/02/08,14:35:45,0.0000,1.0000,25.08,12.141
2023/02/08,14:35:47,0.0000,1.0000,25.03,11.726
2023/02/08,14:35:49,0.0000,1.0000,25.05,11.269
2023/02/08,14:35:51,0.0000,1.0000,25.04,10.809
2023/02/08,14:35:53,0.0000,1.0000,25.04,10.307
2023/02/08,14:35:55,0.0000,1.0000,25.06,9.901
2023/02/08,14:35:57,0.0000,1.0000,25.05,9.443
2023/02/08,14:35:59,0.0000,1.0000,25.07,8.980
2023/02/08,14:36:01,0.0000,1.0000,25.05,8.526
2023/02/08,14:36:03,0.0000,1.0000,25.06,8.076
2023/02/08,14:36:05,0.0000,1.0000,25.05,7.579
2023/02/08,14:36:07,0.0000,1.0000,25.02,7.159
2023/02/08,14:36:09,0.0000,1.0000,25.04,6.694
2023/02/08,14:36:11,0.0000,1.0000,25.01,6.236
2023/02/08,14:36:13,0.0000,1.0000,25.03,5.780
2023/02/08,14:36:15,0.0000,1.0000,25.06,5.321
2023/02/08,14:36:17,0.0000,1.0000,25.07,4.867
2023/02/08,14:36:19,0.0000,1.0000,25.02,4.413
2023/02/08,14:36:21,0.0000,1.0000,25.03,3.955
2023/02/08,14:36:23,0.0000,1.0000,25.02,3.501
2023/02/08,14:36:25,0.0000,1.0000,25.05,3.040
2023/02/08,14:36:27,0.0000,1.0000,25.05,2.584
2023/02/08,14:36:29,0.0000,1.0000,25.06,2.130
2023/02/08,14:36:31,0.0000,1.0000,25.04,1.670
2023/02/08,14:36:33,0.0000,1.0000,25.03,1.211
2023/02/08,14:36:35,0.0000,1.0000,25.05,0.753
2023/02/08,14:36:37,0.0000,1.0000,25.07,0.299
2023/02/08,14:36:39,0.0000,1.0000,25.05,0.105
2023/02/08,14:36:41,0.0000,1.0000,25.06,0.105
2023/02/08,14:36:43,0.0000,1.0000,25.05,0.105
2023/02/08,14:36:45,0.0000,1.0000,25.04,0.105
2023/02/08,14:36:47,0.0000,1.0000,25.05,0.105
2023/02/08,14:36:49,0.0000,1.0000,25.03,0.105
2023/02/08,14:36:51,0.0000,1.0000,25.04,0.105
2023/02/08,14:36:53,0.0000,1.0000,25.05,0.105
2023/02/08,14:36:55,0.0000,1.0000,25.07,0.105
2023/02/08,14:36:57,0.0000,1.0000,25.06,0.105
2023/02/08,14:36:59,0.0000,1.0000,25.05,0.105
2023/02/08,14:37:01,0.0000,1.0000,25.09,0.105
2023/02/08,14:37:03,0.0000,1.0000,25.06,0.105
2023/02/08,14:37:05,0.0000,1.0000,25.06,0.105
2023/02/08,14:37:07,0.0000,1.0000,25.06,0.105
2023/02/08,14:37:09,0.0000,1.0000,25.08,0.105
2023/02/08,14:37:11,0.0000,1.0000,25.06,0.105
2023/02/08,14:37:13,0.0000,1.0000,25.08,0.105
2023/02/08,14:37:15,0.0000,10.0000,25.05,0.105
2023/02/08,14:37:17,0.7907,10.0000,25.05,0.106
2023/02/08,14:37:19,10.0288,10.0000,25.07,0.418
2023/02/08,14:37:21,10.0798,10.0000,25.04,0.756
2023/02/08,14:37:23,9.9601,10.0000,25.06,1.094
2023/02/08,14:37:25,10.0126,10.0000,25.05,1.426
2023/02/08,14:37:27,10.0018,10.0000,25.05,1.764
2023/02/08,14:37:29,9.9790,10.0000,25.07,2.094
2023/02/08,14:37:31,9.9935,10.0000,25.09,2.431
2023/02/08,14:37:33,9.9876,10.0000,25.05,2.719
2023/02/08,14:37:35,10.0614,10.0000,25.07,3.094
2023/02/08,14:37:37,9.9756,10.0000,25.05,3.393
2023/02/08,14:37:39,10.0194,10.0000,25.06,3.731
2023/02/08,14:37:41,10.0214,10.0000,25.04,4.104
2023/02/08,14:37:43,10.0041,10.0000,25.05,4.398
2023/02/08,14:37:45,10.0307,10.0000,25.05,4.733
2023/02/08,14:37:47,9.9471,10.0000,25.07,5.069
2023/02/08,14:37:49,9.9874,10.0000,25.08,5.403
2023/02/08,14:37:51,9.9989,10.0000,25.17,5.738
2023/02/08,14:37:53,10.0106,10.0000,25.11,6.079
2023/02/08,14:37:55,9.9754,10.0000,25.13,6.409
2023/02/08,14:37:57,10.0076,10.0000,25.09,6.748
2023/02/08,14:37:59,10.0218,10.0000,25.18,7.079
2023/02/08,14:38:01,9.9232,10.0000,25.08,7.413
2023/02/08,14:38:03,10.0313,10.0000,25.06,7.748
2023/02/08,14:38:05,9.9860,10.0000,25.08,8.084
2023/02/08,14:38:07,10.0450,10.0000,25.05,8.416
2023/02/08,14:38:09,10.0728,10.0000,25.03,8.756
2023/02/08,14:38:11,10.0487,10.0000,25.07,9.094
2023/02/08,14:38:13,9.9004,10.0000,25.09,9.426
2023/02/08,14:38:15,9.9790,10.0000,25.09,9.723
2023/02/08,14:38:17,9.9937,10.0000,25.11,10.063
2023/02/08,14:38:19,9.9655,10.0000,25.12,10.403
2023/02/08,14:38:21,10.0002,10.0000,25.09,10.736
2023/02/08,14:38:23,10.0041,10.0000,25.08,11.074
2023/02/08,14:38:25,10.0483,10.0000,25.12,11.409
2023/02/08,14:38:27,10.0389,10.0000,25.05,11.744
2023/02/08,14:38:29,9.9484,10.0000,25.14,12.079
2023/02/08,14:38:31,9.9998,10.0000,25.19,12.419
2023/02/08,14:38:33,10.0394,10.0000,25.11,12.754
2023/02/08,14:38:35,10.0357,10.0000,25.14,13.089
2023/02/08,14:38:37,9.9988,10.0000,25.13,13.429
2023/02/08,14:38:39,9.9922,10.0000,25.13,13.763
2023/02/08,14:38:41,10.0055,10.0000,25.09,14.059
2023/02/08,14:38:43,9.9914,10.0000,25.18,14.434
2023/02/08,14:38:45,10.0605,10.0000,25.11,14.771
2023/02/08,14:38:47,10.0258,10.0000,25.12,15.064
2023/02/08,14:38:49,9.9913,10.0000,25.17,15.399
2023/02/08,14:38:51,10.0036,10.0000,25.09,15.733
2023/02/08,14:38:53,9.9942,10.0000,25.23,16.069
2023/02/08,14:38:55,9.9878,10.0000,25.17,16.403
2023/02/08,14:38:57,9.9502,10.0000,25.31,16.739
2023/02/08,14:38:59,9.9724,10.0000,25.13,17.079
2023/02/08,14:39:01,10.0246,10.0000,25.41,17.418
2023/02/08,14:39:03,9.9698,10.0000,25.23,17.746
2023/02/08,14:39:05,10.0004,10.0000,25.22,18.089
2023/02/08,14:39:07,9.9798,10.0000,25.12,18.424
2023/02/08,14:39:09,10.0406,10.0000,25.28,18.761
2023/02/08,14:39:11,10.0060,10.0000,25.45,19.096
2023/02/08,14:39:13,10.0409,10.0000,25.34,19.426
2023/02/08,14:39:15,9.9972,10.0000,25.24,19.721
2023/02/08,14:39:17,9.9679,10.0000,25.43,20.098
2023/02/08,14:39:19,9.9986,10.0000,25.41,20.393
2023/02/08,14:39:21,9.9585,10.0000,25.27,20.729
2023/02/08,14:39:23,9.9929,10.0000,25.32,21.071
2023/02/08,14:39:25,9.9984,10.0000,25.43,21.409
2023/02/08,14:39:27,10.0007,10.0000,25.69,21.744
2023/02/08,14:39:29,9.9807,10.0000,25.57,22.086
2023/02/08,14:39:31,10.0143,10.0000,25.66,22.419
2023/02/08,14:39:33,9.9894,10.0000,25.28,22.763
2023/02/08,14:39:35,9.9467,10.0000,25.68,23.103
2023/02/08,14:39:37,10.0185,10.0000,25.72,23.431
2023/02/08,14:39:39,10.0037,10.0000,25.61,23.723
2023/02/08,14:39:41,10.0095,10.0000,25.83,24.099
2023/02/08,14:39:43,10.0299,10.0000,25.86,24.394
2023/02/08,14:39:45,10.0060,10.0000,25.60,24.731
2023/02/08,14:39:47,10.0075,10.0000,25.67,25.066
2023/02/08,14:39:49,9.9660,10.0000,25.63,25.403
2023/02/08,14:39:51,10.0159,10.0000,25.82,25.738
2023/02/08,14:39:53,10.0035,10.0000,25.78,26.068
2023/02/08,14:39:55,9.9512,10.0000,25.77,26.441
2023/02/08,14:39:57,10.0322,10.0000,26.16,26.731
2023/02/08,14:39:59,9.9114,10.0000,27.27,27.069
2023/02/08,14:40:01,9.9996,10.0000,27.25,27.419
2023/02/08,14:40:03,10.0412,10.0000,27.28,27.751
2023/02/08,14:40:05,10.0102,10.0000,27.28,28.083
2023/02/08,14:40:07,9.9562,10.0000,27.32,28.426
2023/02/08,14:40:09,9.9762,10.0000,27.33,28.718
2023/02/08,14:40:11,10.0699,10.0000,27.36,29.091
2023/02/08,14:40:13,10.0520,10.0000,27.37,29.429
2023/02/08,14:40:15,10.0213,10.0000,27.37,29.763
2023/02/08,14:40:17,10.0057,10.0000,27.45,30.098
2023/02/08,14:40:19,10.0181,10.0000,27.80,30.396
2023/02/08,14:40:21,9.9953,10.0000,27.92,30.733
2023/02/08,14:40:23,9.9617,10.0000,28.15,31.071
2023/02/08,14:40:25,9.9687,10.0000,28.28,31.403
2023/02/08,14:40:27,9.9460,10.0000,28.44,31.739
2023/02/08,14:40:29,10.0148,10.0000,28.45,32.079
2023/02/08,14:40:31,10.0299,10.0000,28.47,32.408
2023/02/08,14:40:33,9.9991,10.0000,28.48,32.743
2023/02/08,14:40:35,10.0123,10.0000,28.58,33.079
2023/02/08,14:40:37,10.0177,10.0000,28.71,33.409
2023/02/08,14:40:39,9.9702,10.0000,28.75,33.743
2023/02/08,14:40:41,9.9602,10.0000,29.30,34.083
2023/02/08,14:40:43,10.0245,10.0000,29.45,34.418
2023/02/08,14:40:45,10.0043,10.0000,29.63,34.754
2023/02/08,14:40:47,10.0086,10.0000,29.64,35.054
2023/02/08,14:40:49,10.0162,10.0000,30.06,35.431
2023/02/08,14:40:51,10.0296,10.0000,30.46,35.724
2023/02/08,14:40:53,9.9971,10.0000,30.73,36.098
2023/02/08,14:40:55,10.0005,10.0000,30.81,36.433
2023/02/08,14:40:57,10.0127,10.0000,30.86,36.726
2023/02/08,14:40:59,10.0019,10.0000,31.76,37.064
2023/02/08,14:41:01,10.0100,10.0000,32.10,37.439
2023/02/08,14:41:03,10.0357,10.0000,33.05,37.738
2023/02/08,14:41:05,10.0288,10.0000,33.16,38.071
2023/02/08,14:41:07,9.9434,10.0000,34.27,38.411
2023/02/08,14:41:09,9.9630,10.0000,34.99,38.741
2023/02/08,14:41:11,9.9170,10.0000,36.31,39.078
2023/02/08,14:41:13,9.9305,10.0000,37.80,39.416
2023/02/08,14:41:15,10.0309,10.0000,40.11,39.746
2023/02/08,14:41:17,9.9921,10.0000,47.53,40.084
2023/02/08,14:41:19,10.0243,10.0000,60.20,40.414
2023/02/08,14:41:21,9.9432,10.0000,76.75,40.754
2023/02/08,14:41:23,0.0000,10.0000,70.55,41.018
2023/02/08,14:41:25,0.0000,10.0000,61.03,41.018
2023/02/08,14:41:27,0.0000,10.0000,60.88,41.018
2023/02/08,14:41:29,0.0000,10.0000,60.82,41.018
2023/02/08,14:41:31,0.0000,10.0000,60.41,41.018
2023/02/08,14:41:33,0.0000,10.0000,60.24,41.018
2023/02/08,14:41:35,0.0000,10.0000,60.20,41.018
2023/02/08,14:41:37,0.0000,10.0000,60.35,41.018
2023/02/08,14:41:39,0.0000,10.0000,60.65,41.018
2023/02/08,14:41:41,0.0000,10.0000,60.96,41.018
2023/02/08,14:41:43,0.0000,10.0000,61.06,41.018
2023/02/08,14:41:45,0.0000,10.0000,61.09,41.018
2023/02/08,14:41:47,0.0000,10.0000,61.14,41.018
2023/02/08,14:41:49,0.0000,10.0000,61.48,41.018
2023/02/08,14:41:51,0.0000,10.0000,62.09,41.018
2023/02/08,14:41:53,0.0000,10.0000,62.15,41.018
2023/02/08,14:41:55,0.0000,10.0000,62.15,41.018
2023/02/08,14:41:57,0.0000,10.0000,62.21,41.018
2023/02/08,14:41:59,0.0000,10.0000,62.17,41.018
2023/02/08,14:42:01,0.0000,10.0000,62.23,41.018
2023/02/08,14:42:03,0.0000,10.0000,62.23,41.018
2023/02/08,14:42:05,0.0000,10.0000,62.22,41.018
2023/02/08,14:42:07,0.0000,10.0000,63.12,41.018
2023/02/08,14:42:09,0.0000,10.0000,65.40,41.018
2023/02/08,14:42:11,0.0000,10.0000,70.35,41.018
2023/02/08,14:42:13,0.0000,10.0000,75.51,41.018
2023/02/08,14:42:15,0.0000,10.0000,77.38,41.018
2023/02/08,14:42:17,0.0000,10.0000,44.34,41.018
2023/02/08,14:42:19,0.0000,10.0000,34.31,41.018
2023/02/08,14:42:21,0.0000,10.0000,31.58,41.018
2023/02/08,14:42:23,0.0000,10.0000,28.95,40.592
2023/02/08,14:42:25,0.0000,10.0000,27.21,40.176
