Date,Time,Courbes.CMdebit,Courbes.CCDebitD,Courbes.CMPression,Courbes.CMVolConsomme
2022/10/17,19:37:43,0.0619,0.0600,460.18,17.580
2022/10/17,19:37:45,0.0501,0.0600,460.33,17.583
2022/10/17,19:37:47,0.0594,0.0600,460.33,17.585
2022/10/17,19:37:49,0.0674,0.0600,460.43,17.586
2022/10/17,19:37:51,0.0629,0.0600,460.54,17.589
2022/10/17,19:37:53,0.0598,0.0600,460.55,17.590
2022/10/17,19:37:55,0.0681,0.0600,460.86,17.592
2022/10/17,19:37:57,0.0532,0.0600,461.26,17.594
2022/10/17,19:37:59,0.0419,0.0600,461.26,17.596
2022/10/17,19:38:01,0.0635,0.0600,461.38,17.599
2022/10/17,19:38:03,0.0502,0.0600,461.49,17.600
2022/10/17,19:38:05,0.0757,0.0600,461.56,17.602
2022/10/17,19:38:07,0.0552,0.0600,461.58,17.605
2022/10/17,19:38:09,0.0621,0.0600,461.57,17.606
2022/10/17,19:38:11,0.0666,0.0600,461.61,17.609
2022/10/17,19:38:13,0.0554,0.0600,461.61,17.610
2022/10/17,19:38:15,0.0576,0.0600,461.64,17.612
2022/10/17,19:38:17,0.0604,0.0600,461.66,17.614
2022/10/17,19:38:19,0.0729,0.0600,461.66,17.616
2022/10/17,19:38:21,0.0493,0.0600,461.95,17.619
2022/10/17,19:38:23,0.0600,0.0600,462.18,17.620
2022/10/17,19:38:25,0.0546,0.0600,462.39,17.623
2022/10/17,19:38:27,0.0674,0.0600,462.40,17.625
2022/10/17,19:38:29,0.0678,0.0600,462.55,17.626
2022/10/17,19:38:31,0.0437,0.0600,462.56,17.629
2022/10/17,19:38:33,0.0444,0.0600,462.67,17.630
2022/10/17,19:38:35,0.0553,0.0600,462.68,17.632
2022/10/17,19:38:37,0.0589,0.0600,462.71,17.634
2022/10/17,19:38:39,0.0471,0.0600,462.71,17.636
2022/10/17,19:38:41,0.0619,0.0600,462.74,17.638
2022/10/17,19:38:43,0.0587,0.0600,462.75,17.640
2022/10/17,19:38:45,0.0661,0.0600,462.75,17.642
2022/10/17,19:38:47,0.0591,0.0600,462.77,17.644
2022/10/17,19:38:49,0.0587,0.0600,462.76,17.646
2022/10/17,19:38:51,0.0492,0.0600,462.77,17.648
2022/10/17,19:38:53,0.0685,0.0600,462.81,17.650
2022/10/17,19:38:55,0.0539,0.0600,462.78,17.652
2022/10/17,19:38:57,0.0545,0.0600,462.92,17.654
2022/10/17,19:38:59,0.0553,0.0600,462.87,17.656
2022/10/17,19:39:01,0.0709,0.0600,462.86,17.658
2022/10/17,19:39:03,0.0420,0.0600,463.12,17.661
2022/10/17,19:39:05,0.0688,0.0600,463.40,17.662
2022/10/17,19:39:07,0.0567,0.0600,463.34,17.665
2022/10/17,19:39:09,0.0391,0.0600,463.57,17.667
2022/10/17,19:39:11,0.0594,0.0600,463.51,17.668
2022/10/17,19:39:13,0.0609,0.0600,463.76,17.671
2022/10/17,19:39:15,0.0567,0.0600,463.55,17.673
2022/10/17,19:39:17,0.0423,0.0600,463.80,17.674
2022/10/17,19:39:19,0.0667,0.0600,463.87,17.677
2022/10/17,19:39:21,0.0711,0.0600,463.81,17.678
2022/10/17,19:39:23,0.0639,0.0600,463.88,17.680
2022/10/17,19:39:25,0.0532,0.0600,463.88,17.683
2022/10/17,19:39:27,0.0493,0.0600,457.05,17.684
2022/10/17,19:39:29,0.0640,0.0600,457.77,17.686
2022/10/17,19:39:31,0.0626,0.0600,458.10,17.688
2022/10/17,19:39:33,0.0574,0.0600,458.71,17.690
2022/10/17,19:39:35,0.0643,0.0600,459.02,17.692
2022/10/17,19:39:37,0.0511,0.0600,459.24,17.694
2022/10/17,19:39:39,0.0510,0.0600,459.26,17.696
2022/10/17,19:39:41,0.0610,0.0600,459.55,17.698
2022/10/17,19:39:43,0.0726,0.0600,460.19,17.700
2022/10/17,19:39:45,0.0468,0.0600,460.39,17.703
2022/10/17,19:39:47,0.0678,0.0600,460.84,17.704
2022/10/17,19:39:49,0.0553,0.0600,461.29,17.707
2022/10/17,19:39:51,0.0689,0.0600,461.55,17.708
2022/10/17,19:39:53,0.0520,0.0600,461.62,17.711
2022/10/17,19:39:55,0.0586,0.0600,461.95,17.713
2022/10/17,19:39:57,0.0750,0.0600,462.49,17.714
2022/10/17,19:39:59,0.0671,0.0600,462.73,17.716
2022/10/17,19:40:01,0.0669,0.0600,462.75,17.718
2022/10/17,19:40:03,0.0639,0.0600,462.84,17.721
2022/10/17,19:40:05,0.0578,0.0600,463.43,17.723
2022/10/17,19:40:07,0.0633,0.0600,463.86,17.724
2022/10/17,19:40:09,0.0802,0.0600,463.90,17.726
2022/10/17,19:40:11,0.0598,0.0600,463.97,17.728
2022/10/17,19:40:13,0.0629,0.0600,464.17,17.730
2022/10/17,19:40:15,0.0656,0.0600,464.72,17.733
2022/10/17,19:40:17,0.0674,0.0600,465.00,17.734
2022/10/17,19:40:19,0.0655,0.0600,465.06,17.736
2022/10/17,19:40:21,0.0640,0.0600,465.25,17.738
2022/10/17,19:40:23,0.0677,0.0600,465.57,17.740
2022/10/17,19:40:25,0.0613,0.0600,466.04,17.743
2022/10/17,19:40:27,0.0461,0.0600,466.21,17.744
2022/10/17,19:40:29,0.0658,0.0600,466.26,17.746
2022/10/17,19:40:31,0.0549,0.0600,466.51,17.748
2022/10/17,19:40:33,0.0677,0.0600,466.82,17.750
2022/10/17,19:40:35,0.0678,0.0600,467.33,17.753
2022/10/17,19:40:37,0.0588,0.0600,467.39,17.754
2022/10/17,19:40:39,0.0659,0.0600,467.61,17.756
2022/10/17,19:40:41,0.0547,0.0600,467.84,17.758
2022/10/17,19:40:43,0.0630,0.0600,468.44,17.760
2022/10/17,19:40:45,0.0672,0.0600,468.56,17.762
2022/10/17,19:40:47,0.0575,0.0600,468.57,17.764
2022/10/17,19:40:49,0.0716,0.0600,468.59,17.767
2022/10/17,19:40:51,0.0602,0.0600,468.78,17.768
2022/10/17,19:40:53,0.0511,0.0600,469.25,17.770
2022/10/17,19:40:55,0.0598,0.0600,469.63,17.772
2022/10/17,19:40:57,0.0709,0.0600,469.77,17.775
2022/10/17,19:40:59,0.0573,0.0600,470.31,17.777
2022/10/17,19:41:01,0.0582,0.0600,470.83,17.778
2022/10/17,19:41:03,0.0406,0.0600,470.90,17.781
2022/10/17,19:41:05,0.0668,0.0600,470.97,17.782
2022/10/17,19:41:07,0.0656,0.0600,471.74,17.784
2022/10/17,19:41:09,0.0698,0.0600,471.99,17.787
2022/10/17,19:41:11,0.0695,0.0600,472.09,17.788
2022/10/17,19:41:13,0.0523,0.0600,472.30,17.790
2022/10/17,19:41:15,0.0850,0.0600,472.86,17.792
2022/10/17,19:41:17,0.0639,0.0600,473.16,17.794
2022/10/17,19:41:19,0.0541,0.0600,473.23,17.796
2022/10/17,19:41:21,0.0634,0.0600,473.39,17.798
2022/10/17,19:41:23,0.0550,0.0600,474.06,17.800
2022/10/17,19:41:25,0.0440,0.0600,474.36,17.803
2022/10/17,19:41:27,0.0615,0.0600,474.50,17.804
2022/10/17,19:41:29,0.0540,0.0600,475.10,17.806
2022/10/17,19:41:31,0.0657,0.0600,475.50,17.809
2022/10/17,19:41:33,0.0494,0.0600,475.54,17.810
2022/10/17,19:41:35,0.0648,0.0600,476.07,17.813
2022/10/17,19:41:37,0.0463,0.0600,476.36,17.814
2022/10/17,19:41:39,0.0685,0.0600,476.78,17.816
2022/10/17,19:41:41,0.0536,0.0600,477.21,17.819
2022/10/17,19:41:43,0.0529,0.0600,477.74,17.820
2022/10/17,19:41:45,0.0434,0.0600,477.88,17.822
2022/10/17,19:41:47,0.0379,0.0600,477.89,17.824
2022/10/17,19:41:49,0.0592,0.0600,478.04,17.826
2022/10/17,19:41:51,0.0592,0.0600,478.57,17.829
2022/10/17,19:41:53,0.0517,0.0600,479.03,17.830
2022/10/17,19:41:55,0.0757,0.0600,479.16,17.833
2022/10/17,19:41:57,0.0500,0.0600,479.89,17.834
2022/10/17,19:41:59,0.0554,0.0600,480.19,17.836
2022/10/17,19:42:01,0.0711,0.0600,480.22,17.838
2022/10/17,19:42:03,0.0764,0.0600,480.51,17.840
2022/10/17,19:42:05,0.0637,0.0600,481.14,17.843
2022/10/17,19:42:07,0.0688,0.0600,481.37,17.844
2022/10/17,19:42:09,0.0699,0.0600,481.41,17.846
2022/10/17,19:42:11,0.0555,0.0600,481.84,17.848
2022/10/17,19:42:13,0.0629,0.0600,482.34,17.850
2022/10/17,19:42:15,0.0585,0.0600,482.56,17.852
2022/10/17,19:42:17,0.0573,0.0600,482.96,17.855
2022/10/17,19:42:19,0.0641,0.0600,483.51,17.857
2022/10/17,19:42:21,0.0784,0.0600,483.70,17.858
2022/10/17,19:42:23,0.0684,0.0600,483.86,17.860
2022/10/17,19:42:25,0.0557,0.0600,484.36,17.863
2022/10/17,19:42:27,0.0678,0.0600,484.84,17.864
2022/10/17,19:42:29,0.0381,0.0600,484.88,17.867
2022/10/17,19:42:31,0.0521,0.0600,485.26,17.868
2022/10/17,19:42:33,0.0474,0.0600,485.96,17.870
2022/10/17,19:42:35,0.0615,0.0600,486.17,17.872
2022/10/17,19:42:37,0.0620,0.0600,486.61,17.874
2022/10/17,19:42:39,0.0536,0.0600,487.08,17.876
2022/10/17,19:42:41,0.0529,0.0600,487.20,17.878
2022/10/17,19:42:43,0.0619,0.0600,487.23,17.881
2022/10/17,19:42:45,0.0542,0.0600,487.77,17.882
2022/10/17,19:42:47,0.0594,0.0600,488.03,17.884
2022/10/17,19:42:49,0.0606,0.0600,488.44,17.887
2022/10/17,19:42:51,0.0685,0.0600,488.97,17.888
2022/10/17,19:42:53,0.0598,0.0600,489.43,17.890
2022/10/17,19:42:55,0.0566,0.0600,489.53,17.892
2022/10/17,19:42:57,0.0584,0.0600,489.61,17.894
2022/10/17,19:42:59,0.0705,0.0600,490.12,17.896
2022/10/17,19:43:01,0.0581,0.0600,490.65,17.898
2022/10/17,19:43:03,0.0560,0.0600,490.81,17.900
2022/10/17,19:43:05,0.0460,0.0600,491.40,17.902
2022/10/17,19:43:07,0.0754,0.0600,491.73,17.905
2022/10/17,19:43:09,0.0495,0.0600,491.85,17.906
2022/10/17,19:43:11,0.0595,0.0600,491.89,17.908
2022/10/17,19:43:13,0.0566,0.0600,492.40,17.911
2022/10/17,19:43:15,0.0520,0.0600,492.91,17.912
2022/10/17,19:43:17,0.0546,0.0600,493.03,17.915
2022/10/17,19:43:19,0.0532,0.0600,493.34,17.916
2022/10/17,19:43:21,0.0652,0.0600,493.93,17.918
2022/10/17,19:43:23,0.0518,0.0600,494.16,17.920
2022/10/17,19:43:25,0.0670,0.0600,494.27,17.922
2022/10/17,19:43:27,0.0518,0.0600,494.91,17.925
2022/10/17,19:43:29,0.0529,0.0600,495.21,17.926
2022/10/17,19:43:31,0.0705,0.0600,495.75,17.929
2022/10/17,19:43:33,0.0590,0.0600,495.97,17.931
2022/10/17,19:43:35,0.0557,0.0600,496.48,17.932
2022/10/17,19:43:37,0.0496,0.0600,496.51,17.935
2022/10/17,19:43:39,0.0675,0.0600,496.52,17.936
2022/10/17,19:43:41,0.0561,0.0600,496.70,17.939
2022/10/17,19:43:43,0.0656,0.0600,497.39,17.941
2022/10/17,19:43:45,0.0643,0.0600,497.57,17.942
2022/10/17,19:43:47,0.0536,0.0600,497.90,17.944
2022/10/17,19:43:49,0.0639,0.0600,498.53,17.947
2022/10/17,19:43:51,0.0468,0.0600,498.81,17.948
2022/10/17,19:43:53,0.0439,0.0600,498.89,17.951
2022/10/17,19:43:55,0.0574,0.0600,499.30,17.952
2022/10/17,19:43:57,0.0502,0.0600,499.74,17.955
2022/10/17,19:43:59,0.0502,0.0600,499.98,17.956
2022/10/17,19:44:01,0.0789,0.0600,500.01,17.959
2022/10/17,19:44:03,0.0556,0.0600,500.11,17.960
2022/10/17,19:44:05,0.0705,0.0600,500.74,17.962
2022/10/17,19:44:07,0.0574,0.0600,501.11,17.964
2022/10/17,19:44:09,0.0606,0.0600,501.30,17.966
2022/10/17,19:44:11,0.0383,0.0600,502.07,17.969
2022/10/17,19:44:13,0.0613,0.0600,502.28,17.970
2022/10/17,19:44:15,0.0536,0.0600,502.43,17.973
2022/10/17,19:44:17,0.0520,0.0600,503.05,17.975
2022/10/17,19:44:19,0.0591,0.0600,503.42,17.976
2022/10/17,19:44:21,0.0644,0.0600,503.53,17.979
2022/10/17,19:44:23,0.0615,0.0600,503.92,17.980
2022/10/17,19:44:25,0.0657,0.0600,504.27,17.982
2022/10/17,19:44:27,0.0581,0.0600,504.68,17.985
2022/10/17,19:44:29,0.0583,0.0600,504.77,17.986
2022/10/17,19:44:31,0.0602,0.0600,505.45,17.988
2022/10/17,19:44:33,0.0582,0.0600,505.80,17.990
2022/10/17,19:44:35,0.0591,0.0600,505.82,17.992
2022/10/17,19:44:37,0.0506,0.0600,505.87,17.994
2022/10/17,19:44:39,0.0602,0.0600,506.36,17.996
2022/10/17,19:44:41,0.0440,0.0600,506.77,17.999
2022/10/17,19:44:43,0.0612,0.0600,507.08,18.000
2022/10/17,19:44:45,0.0547,0.0600,507.42,18.002
2022/10/17,19:44:47,0.0534,0.0600,508.00,18.004
2022/10/17,19:44:49,0.0499,0.0600,508.14,18.006
2022/10/17,19:44:51,0.0681,0.0600,508.24,18.009
2022/10/17,19:44:53,0.0628,0.0600,508.58,18.010
2022/10/17,19:44:55,0.0617,0.0600,509.10,18.012
2022/10/17,19:44:57,0.0781,0.0600,509.31,18.014
2022/10/17,19:44:59,0.0670,0.0600,509.63,18.017
2022/10/17,19:45:01,0.0657,0.0600,510.19,18.018
2022/10/17,19:45:03,0.0620,0.0600,510.41,18.020
2022/10/17,19:45:05,0.0502,0.0600,510.52,18.023
2022/10/17,19:45:07,0.0696,0.0600,510.79,18.024
2022/10/17,19:45:09,0.0560,0.0600,511.29,18.026
2022/10/17,19:45:11,0.0550,0.0600,511.60,18.028
2022/10/17,19:45:13,0.0615,0.0600,511.76,18.030
2022/10/17,19:45:15,0.0557,0.0600,512.49,18.032
2022/10/17,19:45:17,0.0648,0.0600,512.64,18.034
2022/10/17,19:45:19,0.0630,0.0600,512.82,18.036
2022/10/17,19:45:21,0.0729,0.0600,513.14,18.038
2022/10/17,19:45:23,0.0549,0.0600,513.71,18.040
2022/10/17,19:45:25,0.0710,0.0600,514.02,18.042
2022/10/17,19:45:27,0.0457,0.0600,514.56,18.044
2022/10/17,19:45:29,0.0633,0.0600,514.98,18.046
2022/10/17,19:45:31,0.0603,0.0600,515.13,18.049
2022/10/17,19:45:33,0.0682,0.0600,515.15,18.050
2022/10/17,19:45:35,0.0927,0.0600,515.41,18.052
2022/10/17,19:45:37,0.0654,0.0600,516.06,18.054
2022/10/17,19:45:39,0.0706,0.0600,516.28,18.056
2022/10/17,19:45:41,0.0667,0.0600,516.53,18.059
2022/10/17,19:45:43,0.0767,0.0600,517.06,18.060
2022/10/17,19:45:45,0.0702,0.0600,517.42,18.062
2022/10/17,19:45:47,0.0514,0.0600,517.49,18.064
2022/10/17,19:45:49,0.0727,0.0600,517.96,18.066
2022/10/17,19:45:51,0.0743,0.0600,518.36,18.069
2022/10/17,19:45:53,0.0557,0.0600,518.64,18.070
2022/10/17,19:45:55,0.0558,0.0600,518.91,18.073
2022/10/17,19:45:57,0.0563,0.0600,519.44,18.074
2022/10/17,19:45:59,0.0547,0.0600,519.80,18.076
2022/10/17,19:46:01,0.0810,0.0600,519.91,18.078
2022/10/17,19:46:03,0.0741,0.0600,520.51,18.080
2022/10/17,19:46:05,0.0620,0.0600,520.86,18.083
2022/10/17,19:46:07,0.0714,0.0600,521.00,18.084
2022/10/17,19:46:09,0.0695,0.0600,521.51,18.086
2022/10/17,19:46:11,0.0698,0.0600,522.03,18.088
2022/10/17,19:46:13,0.0649,0.0600,522.12,18.090
2022/10/17,19:46:15,0.0518,0.0600,522.27,18.092
2022/10/17,19:46:17,0.0736,0.0600,522.97,18.094
2022/10/17,19:46:19,0.0567,0.0600,523.36,18.097
2022/10/17,19:46:21,0.0756,0.0600,523.85,18.098
2022/10/17,19:46:23,0.0589,0.0600,524.15,18.100
2022/10/17,19:46:25,0.0515,0.0600,524.45,18.103
2022/10/17,19:46:27,0.0578,0.0600,524.46,18.104
2022/10/17,19:46:29,0.0547,0.0600,524.76,18.106
2022/10/17,19:46:31,0.0564,0.0600,525.34,18.108
2022/10/17,19:46:33,0.0602,0.0600,525.67,18.111
2022/10/17,19:46:35,0.0543,0.0600,525.99,18.112
2022/10/17,19:46:37,0.0656,0.0600,526.62,18.114
2022/10/17,19:46:39,0.0549,0.0600,526.77,18.117
2022/10/17,19:46:41,0.0591,0.0600,526.90,18.118
2022/10/17,19:46:43,0.0733,0.0600,527.47,18.121
2022/10/17,19:46:45,0.0553,0.0600,527.88,18.122
2022/10/17,19:46:47,0.0530,0.0600,528.08,18.124
2022/10/17,19:46:49,0.0473,0.0600,528.54,18.127
2022/10/17,19:46:51,0.0579,0.0600,529.01,18.128
2022/10/17,19:46:53,0.0623,0.0600,529.11,18.130
2022/10/17,19:46:55,0.0658,0.0600,529.31,18.132
2022/10/17,19:46:57,0.0583,0.0600,529.80,18.134
2022/10/17,19:46:59,0.0596,0.0600,530.23,18.136
2022/10/17,19:47:01,0.0625,0.0600,530.35,18.138
2022/10/17,19:47:03,0.0538,0.0600,530.91,18.140
2022/10/17,19:47:05,0.0617,0.0600,531.38,18.142
2022/10/17,19:47:07,0.0553,0.0600,531.44,18.144
2022/10/17,19:47:09,0.0672,0.0600,531.76,18.146
2022/10/17,19:47:11,0.0682,0.0600,532.39,18.148
2022/10/17,19:47:13,0.0737,0.0600,532.73,18.151
2022/10/17,19:47:15,0.0599,0.0600,533.19,18.152
2022/10/17,19:47:17,0.0636,0.0600,533.68,18.154
2022/10/17,19:47:19,0.0496,0.0600,533.77,18.156
2022/10/17,19:47:21,0.0530,0.0600,533.79,18.158
2022/10/17,19:47:23,0.0742,0.0600,534.22,18.161
2022/10/17,19:47:25,0.0557,0.0600,534.77,18.162
2022/10/17,19:47:27,0.0606,0.0600,534.97,18.164
2022/10/17,19:47:29,0.0567,0.0600,535.37,18.166
2022/10/17,19:47:31,0.0557,0.0600,536.02,18.168
2022/10/17,19:47:33,0.0502,0.0600,536.10,18.170
2022/10/17,19:47:35,0.0609,0.0600,536.42,18.172
2022/10/17,19:47:37,0.0592,0.0600,536.86,18.174
2022/10/17,19:47:39,0.0505,0.0600,537.21,18.176
2022/10/17,19:47:41,0.0670,0.0600,537.26,18.178
2022/10/17,19:47:43,0.0637,0.0600,537.26,18.180
2022/10/17,19:47:45,0.0678,0.0600,537.28,18.182
2022/10/17,19:47:47,0.0522,0.0600,537.75,18.184
2022/10/17,19:47:49,0.0502,0.0600,538.27,18.186
2022/10/17,19:47:51,0.0584,0.0600,538.97,18.189
2022/10/17,19:47:53,0.0588,0.0600,539.56,18.190
2022/10/17,19:47:55,0.0539,0.0600,539.65,18.192
2022/10/17,19:47:57,0.0743,0.0600,540.45,18.194
2022/10/17,19:47:59,0.0558,0.0600,540.65,18.196
2022/10/17,19:48:01,0.0531,0.0600,540.82,18.199
2022/10/17,19:48:03,0.0523,0.0600,541.24,18.200
2022/10/17,19:48:05,0.0539,0.0600,541.69,18.202
2022/10/17,19:48:07,0.0632,0.0600,542.09,18.204
2022/10/17,19:48:09,0.0595,0.0600,542.44,18.206
2022/10/17,19:48:11,0.0520,0.0600,542.99,18.208
2022/10/17,19:48:13,0.0571,0.0600,543.08,18.210
2022/10/17,19:48:15,0.0742,0.0600,543.12,18.212
2022/10/17,19:48:17,0.0602,0.0600,543.60,18.214
2022/10/17,19:48:19,0.0695,0.0600,544.18,18.217
2022/10/17,19:48:21,0.0618,0.0600,544.29,18.218
2022/10/17,19:48:23,0.0669,0.0600,544.82,18.220
2022/10/17,19:48:25,0.0660,0.0600,545.33,18.223
2022/10/17,19:48:27,0.0644,0.0600,545.42,18.224
2022/10/17,19:48:29,0.0640,0.0600,545.70,18.226
2022/10/17,19:48:31,0.0644,0.0600,546.22,18.228
2022/10/17,19:48:33,0.0591,0.0600,546.52,18.230
2022/10/17,19:48:35,0.0551,0.0600,546.62,18.232
2022/10/17,19:48:37,0.0575,0.0600,547.24,18.234
2022/10/17,19:48:39,0.0636,0.0600,547.52,18.237
2022/10/17,19:48:41,0.0726,0.0600,547.79,18.238
2022/10/17,19:48:43,0.0619,0.0600,547.90,18.240
2022/10/17,19:48:45,0.0529,0.0600,548.52,18.243
2022/10/17,19:48:47,0.0554,0.0600,548.91,18.244
2022/10/17,19:48:49,0.0556,0.0600,549.13,18.246
2022/10/17,19:48:51,0.0544,0.0600,549.58,18.248
2022/10/17,19:48:53,0.0563,0.0600,550.07,18.250
2022/10/17,19:48:55,0.0579,0.0600,550.13,18.252
2022/10/17,19:48:57,0.0555,0.0600,550.79,18.255
2022/10/17,19:48:59,0.0737,0.0600,551.21,18.257
2022/10/17,19:49:01,0.0572,0.0600,551.53,18.258
2022/10/17,19:49:03,0.0509,0.0600,552.08,18.260
2022/10/17,19:49:05,0.0531,0.0600,552.38,18.262
2022/10/17,19:49:07,0.0675,0.0600,552.40,18.264
2022/10/17,19:49:09,0.0629,0.0600,552.55,18.266
2022/10/17,19:49:11,0.0413,0.0600,552.81,18.268
2022/10/17,19:49:13,0.0781,0.0600,553.42,18.270
2022/10/17,19:49:15,0.0512,0.0600,553.61,18.272
2022/10/17,19:49:17,0.0474,0.0600,554.16,18.274
2022/10/17,19:49:19,0.0312,0.0600,554.68,18.277
2022/10/17,19:49:21,0.0751,0.0600,554.76,18.278
2022/10/17,19:49:23,0.0629,0.0600,554.89,18.281
2022/10/17,19:49:25,0.0531,0.0600,555.65,18.283
2022/10/17,19:49:27,0.0548,0.0600,555.86,18.284
2022/10/17,19:49:29,0.0579,0.0600,555.92,18.287
2022/10/17,19:49:31,0.0712,0.0600,556.37,18.288
2022/10/17,19:49:33,0.0509,0.0600,556.77,18.290
2022/10/17,19:49:35,0.0653,0.0600,557.06,18.292
2022/10/17,19:49:37,0.0608,0.0600,557.50,18.294
2022/10/17,19:49:39,0.0699,0.0600,558.14,18.296
2022/10/17,19:49:41,0.0641,0.0600,558.23,18.298
2022/10/17,19:49:43,0.0625,0.0600,558.83,18.301
2022/10/17,19:49:45,0.0533,0.0600,559.07,18.302
2022/10/17,19:49:47,0.0422,0.0600,559.42,18.304
2022/10/17,19:49:49,0.0623,0.0600,559.62,18.306
2022/10/17,19:49:51,0.0500,0.0600,560.10,18.308
2022/10/17,19:49:53,0.0447,0.0600,560.54,18.310
2022/10/17,19:49:55,0.0681,0.0600,560.91,18.312
2022/10/17,19:49:57,0.0341,0.0600,561.44,18.314
2022/10/17,19:49:59,0.0725,0.0600,561.70,18.316
2022/10/17,19:50:01,0.0598,0.0600,561.72,18.319
2022/10/17,19:50:03,0.0520,0.0600,561.86,18.320
2022/10/17,19:50:05,0.0637,0.0600,562.47,18.322
2022/10/17,19:50:07,0.0678,0.0600,562.83,18.325
2022/10/17,19:50:09,0.0550,0.0600,563.13,18.326
2022/10/17,19:50:11,0.0425,0.0600,563.67,18.328
2022/10/17,19:50:13,0.0696,0.0600,564.03,18.330
2022/10/17,19:50:15,0.0612,0.0600,564.07,18.332
2022/10/17,19:50:17,0.0661,0.0600,564.36,18.334
2022/10/17,19:50:19,0.0697,0.0600,565.03,18.336
2022/10/17,19:50:21,0.0516,0.0600,565.25,18.338
2022/10/17,19:50:23,0.0626,0.0600,565.69,18.340
2022/10/17,19:50:25,0.0565,0.0600,566.21,18.342
2022/10/17,19:50:27,0.0615,0.0600,566.36,18.344
2022/10/17,19:50:29,0.0401,0.0600,566.44,18.347
2022/10/17,19:50:31,0.0697,0.0600,567.03,18.348
2022/10/17,19:50:33,0.0704,0.0600,567.46,18.350
2022/10/17,19:50:35,0.0481,0.0600,567.63,18.352
2022/10/17,19:50:37,0.0503,0.0600,568.11,18.354
2022/10/17,19:50:39,0.0630,0.0600,568.53,18.356
2022/10/17,19:50:41,0.0764,0.0600,568.70,18.358
2022/10/17,19:50:43,0.0477,0.0600,568.89,18.360
2022/10/17,19:50:45,0.0716,0.0600,569.50,18.362
2022/10/17,19:50:47,0.0495,0.0600,569.92,18.365
2022/10/17,19:50:49,0.0508,0.0600,570.40,18.366
2022/10/17,19:50:51,0.0582,0.0600,570.99,18.368
2022/10/17,19:50:53,0.0688,0.0600,571.01,18.370
2022/10/17,19:50:55,0.0592,0.0600,571.03,18.372
2022/10/17,19:50:57,0.0678,0.0600,571.52,18.375
2022/10/17,19:50:59,0.0707,0.0600,571.88,18.376
2022/10/17,19:51:01,0.0719,0.0600,572.19,18.378
2022/10/17,19:51:03,0.0594,0.0600,572.64,18.380
2022/10/17,19:51:05,0.0684,0.0600,572.99,18.382
2022/10/17,19:51:07,0.0544,0.0600,573.34,18.385
2022/10/17,19:51:09,0.0646,0.0600,573.42,18.386
2022/10/17,19:51:11,0.0674,0.0600,573.88,18.388
2022/10/17,19:51:13,0.0600,0.0600,574.44,18.390
2022/10/17,19:51:15,0.0622,0.0600,574.53,18.392
2022/10/17,19:51:17,0.0730,0.0600,574.72,18.395
2022/10/17,19:51:19,0.0616,0.0600,575.22,18.396
2022/10/17,19:51:21,0.0684,0.0600,575.66,18.398
2022/10/17,19:51:23,0.0603,0.0600,575.77,18.400
2022/10/17,19:51:25,0.0658,0.0600,576.12,18.402
2022/10/17,19:51:27,0.0623,0.0600,576.68,18.404
2022/10/17,19:51:29,0.0620,0.0600,576.89,18.406
2022/10/17,19:51:31,0.0588,0.0600,577.53,18.409
2022/10/17,19:51:33,0.0732,0.0600,577.92,18.410
2022/10/17,19:51:35,0.0695,0.0600,578.03,18.412
2022/10/17,19:51:37,0.0623,0.0600,578.47,18.414
2022/10/17,19:51:39,0.0661,0.0600,578.78,18.416
2022/10/17,19:51:41,0.0703,0.0600,579.20,18.418
2022/10/17,19:51:43,0.0592,0.0600,579.66,18.420
2022/10/17,19:51:45,0.0702,0.0600,579.91,18.422
2022/10/17,19:51:47,0.0554,0.0600,580.32,18.424
2022/10/17,19:51:49,0.0737,0.0600,580.34,18.426
2022/10/17,19:51:51,0.0512,0.0600,580.50,18.428
2022/10/17,19:51:53,0.0535,0.0600,581.27,18.430
2022/10/17,19:51:55,0.0464,0.0600,581.51,18.433
2022/10/17,19:51:57,0.0622,0.0600,581.97,18.434
2022/10/17,19:51:59,0.0516,0.0600,582.22,18.436
2022/10/17,19:52:01,0.0451,0.0600,582.66,18.438
2022/10/17,19:52:03,0.0734,0.0600,582.76,18.440
2022/10/17,19:52:05,0.0674,0.0600,583.15,18.443
2022/10/17,19:52:07,0.0692,0.0600,583.70,18.444
2022/10/17,19:52:09,0.0568,0.0600,583.83,18.447
2022/10/17,19:52:11,0.0505,0.0600,584.04,18.448
2022/10/17,19:52:13,0.0626,0.0600,584.72,18.451
2022/10/17,19:52:15,0.0658,0.0600,584.97,18.452
2022/10/17,19:52:17,0.0622,0.0600,585.06,18.454
2022/10/17,19:52:19,0.0539,0.0600,585.42,18.457
2022/10/17,19:52:21,0.0605,0.0600,586.00,18.458
2022/10/17,19:52:23,0.0659,0.0600,586.24,18.460
2022/10/17,19:52:25,0.0564,0.0600,586.37,18.462
2022/10/17,19:52:27,0.0623,0.0600,587.06,18.464
2022/10/17,19:52:29,0.0605,0.0600,587.31,18.466
2022/10/17,19:52:31,0.0705,0.0600,587.51,18.468
2022/10/17,19:52:33,0.0747,0.0600,588.04,18.470
2022/10/17,19:52:35,0.0513,0.0600,588.51,18.472
2022/10/17,19:52:37,0.0695,0.0600,589.19,18.474
2022/10/17,19:52:39,0.0471,0.0600,589.49,18.476
